mod_num,time_to_create,nfolds,ntrees,max_depth,mtries,min_split_improvement,sample_rate,categorical_encoding,histogram_type,seed,col_sample_rate_per_tree,r_2,r_2_valid,mse,mse_valid,rmse,rmse_valid,rmsle,rmsle_valid,mae,mae_valid
83,56.897000000000844,5,100,30,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.0382489482371966,-0.02789372136798196,2.4066392825984053,2.3046109121831146,1.5513346778172676,1.5180945004126438,0.17341883424535393,0.1666451518074626,1.2359830238716287,1.217145962706026
84,114.88199999999961,5,200,30,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.022673427906010124,-0.02077576703376116,2.3705355531994137,2.288651951747755,1.5396543616017895,1.5128291217939174,0.17232390498109015,0.16614136030203605,1.227159206147655,1.2133280735996084
85,9.435999999999694,5,100,3,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
86,9.252999999999702,5,200,3,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
87,8.279000000000451,5,100,5,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
88,10.264999999999418,5,200,5,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
89,8.262000000000626,5,100,7,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
90,9.24499999999989,5,200,7,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
91,7.25,5,100,10,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
92,9.265999999999622,5,200,10,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
93,8.253999999999905,5,100,15,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
94,9.279999999999745,5,200,15,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
95,8.231000000000677,5,100,20,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
96,9.274000000000342,5,200,20,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
97,8.218000000000757,5,100,30,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
98,9.265000000000327,5,200,30,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
99,9.280999999999949,5,100,3,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0077493354291420236,-4.175955367240469e-4,2.3000162259688075,2.243007481693277,1.516580438344372,1.4976673468074533,0.170627632517704,0.16511231456167882,1.2034472755366208,1.1953345697730862
100,10.294000000000779,5,200,3,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0079259793852553,-5.173616031390882e-4,2.2996067689840087,2.243231164317799,1.51644543884177,1.4977420219509765,0.1706159447882423,0.16512020018308296,1.2032466471220034,1.195381546271838
101,10.292000000000371,5,100,5,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.007213972541591063,-0.0018138029252321441,2.3012571859118087,2.24613787807214,1.516989514107401,1.4987120731054848,0.17067732433262917,0.16521908641907598,1.203854853599275,1.1962226423337448
102,12.286999999999352,5,200,5,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0074676462822770295,-0.0016928749736588866,2.3006691755022293,2.245866748994308,1.5167956933952012,1.4986216163509414,0.17065533647369027,0.16520882957255664,1.2036558902424292,1.196218780371311
103,10.284999999999854,5,100,7,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.005328909415061478,-0.003263744882773034,2.305626722696013,2.2493887511808244,1.5184290311687316,1.4997962365537607,0.17081656553888674,0.16531014062146787,1.2047377642427555,1.1973492493950777
104,13.344000000000051,5,200,7,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.006150605624146932,-0.002961376365821611,2.3037220481201275,2.2487108194363445,1.5178017156796626,1.4995702115727507,0.17075124762558216,0.16528916783017447,1.2042132914996804,1.196965659904202
105,12.320999999999913,5,100,10,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,1.2368667821072155e-4,-0.006891306968251021,2.3176923198097388,2.25752200366892,1.5223968995665154,1.5025052424763516,0.17114977990780286,0.16555422183000087,1.207692181548992,1.199459674960496
106,19.44300000000021,5,200,10,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.002784747000899368,-0.005626297921156542,2.311524037802981,2.254685763313191,1.5203697043163484,1.5015611087508864,0.17096279070305423,0.16545407729285191,1.2066866297946353,1.198791824340562
107,25.51000000000022,5,100,15,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.016209469525484632,-0.015726628603347947,2.355552233268229,2.2773314238741462,1.5347808420970823,1.5090829744828964,0.1721797233498685,0.16600314850526054,1.2189485935800672,1.207253426799542
108,50.24499999999989,5,200,15,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.009419405785955792,-0.01167002828645547,2.339813007955608,2.2682362371225104,1.5296447325949931,1.5060664783210966,0.17170728730700285,0.16572766287459492,1.2155703561382212,1.2044445084789823
109,46.365999999999985,5,100,20,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.028549639373993907,-0.023833115100990065,2.3841564881165316,2.295506743806121,1.54407139994125,1.515092981901151,0.1728238210220905,0.16640790831799987,1.2291839232085802,1.2146446538538669
110,87.29100000000017,5,200,20,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.017359775059268223,-0.017370646465261874,2.3582186173655058,2.2810174289791765,1.5356492494594935,1.5103037538783965,0.17207731408877666,0.16597087400055793,1.2229295500143462,1.2106140283279216
111,67.06600000000071,5,100,30,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.0386947968460043,-0.0296787393133493,2.4076727503210265,2.308613049514843,1.551667731932654,1.5194120736373142,0.1734434889574074,0.166688072659639,1.2354618896558327,1.2197628427360336
112,134.86799999999948,5,200,30,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.022957104265545203,-0.021115986119776275,2.3711931090501186,2.289414747163141,1.539867886881897,1.5130812097052626,0.17237495588727558,0.16612075260425702,1.226717915401436,1.2141272775363177
113,9.277000000000044,5,100,3,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.007908519758953458,-0.00047918280659775547,2.2996472400315247,2.2431455647375174,1.5164587828330596,1.4977134454686307,0.17062072653740246,0.1651219346742818,1.2033661910426723,1.1953646450535167
114,10.318000000000211,5,200,3,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.008071876781918341,-5.663434734080042e-4,2.299268581879043,2.2433409851585866,1.5163339282226205,1.4977786836374012,0.17060810287552408,0.1651275382633369,1.2032159693823217,1.1954738362964523
115,11.337000000000444,5,100,5,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.007211723887156518,-0.0019924243711104683,2.3012623982456177,2.2465383600721403,1.5169912320925318,1.4988456758693138,0.17067887641619892,0.16523675716348235,1.2038001051414184,1.1963339418244923
116,12.322000000000116,5,200,5,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.007506013771090614,-0.001995029931912695,2.3005802404679967,2.2465442019249817,1.516766376363874,1.498847624652013,0.17065326447603302,0.165235340452183,1.2036825656439964,1.196511815592945
117,12.110999999999876,5,100,7,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.005199947068208699,-0.003701563516978812,2.3059256547107663,2.2503703717326116,1.5185274626132932,1.5001234521640583,0.17082768363157028,0.16534824960572025,1.2048162684193542,1.1977132607120364
118,14.338999999999942,5,200,7,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0059555018878579835,-0.0034841360996384907,2.3041742944881416,2.249882883981501,1.5179506890831933,1.4999609608191478,0.17076838968419034,0.1653312235377772,1.2044702114055401,1.197390982152465
119,13.311000000000604,5,100,10,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.0011810583360432059,-0.00793630099379028,2.320716691383059,2.2598649546806446,1.5233898684785385,1.5032847217611987,0.1712395011223677,0.16563432703828085,1.208673678167849,1.2004174061398798
120,19.413000000000466,5,200,10,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0020038837299252155,-0.006448275090542799,2.3133340624848797,2.2565286946540035,1.520964845906992,1.5021746551762893,0.17101930842399998,0.16551070410371294,1.2073455462847398,1.199507027142087
121,29.154999999999745,5,100,15,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.01831233329198345,-0.017460341757705944,2.360426627367064,2.281218532211389,1.5363679986796992,1.510370329492535,0.17229424916671687,0.16612131230655836,1.2204215671775906,1.2084230265093012
122,48.75500000000011,5,200,15,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.010721433777755474,-0.01346016860043342,2.342831081527874,2.2722498591693907,1.5306309423005515,1.5073983744085009,0.17177445626052004,0.16583974381396052,1.2167069123794736,1.2055371726152868
123,48.72200000000066,5,100,20,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.03301050161233099,-0.027835652904646624,2.394496673209201,2.3044807185536818,1.5474161280047463,1.5180516191993214,0.1731041985667129,0.16668524531614462,1.2319459018247658,1.2168051852471298
124,94.42500000000018,5,200,20,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.02035489372333399,-0.020887581682311973,2.3651612396000123,2.288902648151318,1.537908072545304,1.5129119763394425,0.17225390680450148,0.16619342394216433,1.224751003306511,1.212973079444402
125,72.64100000000053,5,100,30,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.04393700722380278,-0.03499137335455993,2.419824084010577,2.320524353309476,1.5555783760423572,1.523326738854628,0.17377753665750215,0.16705036258212463,1.2391225045915315,1.2223240324275675
126,145.13900000000012,5,200,30,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.02653279905776973,-0.025714738262653025,2.379481494570914,2.299725476911343,1.542556804325505,1.5164845785273726,0.1725868295695179,0.16640818894269016,1.2289340611659751,1.216863462985607
127,9.302999999999884,5,100,3,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
128,10.299999999999272,5,200,3,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
129,8.295000000000073,5,100,5,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
130,10.311999999999898,5,200,5,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
131,8.264000000001033,5,100,7,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
132,13.481000000001586,5,200,7,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
133,8.260000000000218,5,100,10,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
134,10.297999999998865,5,200,10,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
135,8.299000000000888,5,100,15,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
136,10.323999999998705,5,200,15,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
137,8.299000000000888,5,100,20,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
138,10.336999999999534,5,200,20,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
139,8.355999999999767,5,100,30,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
140,10.30999999999949,5,200,30,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
141,9.301000000001295,5,100,3,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.00648751833779404,-2.655787583198954e-4,2.3029410915173334,2.2426666492520795,1.5175444281856572,1.4975535547191892,0.17065695045137025,0.1650185363283282,1.2052637784756097,1.1964520452496954
142,10.298000000000684,5,200,3,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.006810180227911133,8.54042821982759e-5,2.3021931680245413,2.2418797202842744,1.5172979826074182,1.4972907934947954,0.17066555085274493,0.16502631751022212,1.2045844865569322,1.1956228754433378
143,10.283000000001266,5,100,5,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.006741704170364016,-0.0012979451903942785,2.302351894089509,2.244981288300136,1.5173502872077722,1.4983261621890396,0.17060321629048075,0.16507764963541824,1.20624470706855,1.1980972581131242
144,12.336999999999534,5,200,5,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.007017261041965317,-8.836313688489472e-4,2.3017131590415114,2.2440523672119412,1.5171397954840917,1.4980161438422288,0.17060772297167962,0.1650732111172776,1.205570898774821,1.1972622031260207
145,11.329999999999927,5,100,7,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.005046179475148627,-0.0010273626681762682,2.3062820847658867,2.244374623019099,1.5186448185029595,1.4981237008401873,0.17074000455625515,0.16506042476451524,1.206166274350989,1.1974331000435963
146,16.454999999999927,5,200,7,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.006261774993811198,-8.849919144968688e-4,2.303464359853253,2.244055417652158,1.517716824659084,1.4980171620018772,0.1706876504935968,0.1650879900013193,1.205082048427529,1.1966040021049764
147,19.59900000000016,5,100,10,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,2.1101169106285678e-4,-0.003252806368096328,2.31748990226177,2.249364226252067,1.5223304182278465,1.499788060444564,0.17103437215264972,0.1651853236889359,1.2103582922074159,1.1992624348074326
148,35.887000000000626,5,200,10,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.003183554425506663,-0.002627437446880654,2.3105996105585507,2.247962104602704,1.5200656599497768,1.499320547649069,0.17086387157331287,0.16517635335630423,1.2074345652624645,1.198113853819801
149,60.45999999999913,5,100,15,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-0.012364460078117867,-0.008194598783428653,2.346639582026245,2.2604440767165306,1.5318745320770384,1.5034773283014715,0.17185015381684476,0.16542067633611202,1.2188258505341134,1.2032646329691936
150,115.67900000000009,5,200,15,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-0.004589440236574038,-0.00665751883785326,2.3286172491306414,2.256997834034207,1.525980749921388,1.5023308004677955,0.17128842659543006,0.16534299706018732,1.2139520327225701,1.2020334647639606
151,122.88199999999961,5,100,20,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-0.023086906810400487,-0.013477770543196765,2.371493988626217,2.2722893239783732,1.5399655803381507,1.507411464723011,0.17249586974092704,0.16572652950905895,1.226529756276462,1.2084355933885789
152,253.78000000000065,5,200,20,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-0.012033387110336635,-0.011019748466611023,2.3458721618318674,2.266778263464697,1.5316240275706918,1.5055823668815655,0.1717144537155206,0.1655670852098195,1.2197107203602593,1.2062828439419646
153,185.09700000000157,5,100,30,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-0.030890072162434556,-0.01790539906259303,2.389581562224727,2.282216382378257,1.5458271450019005,1.5107006263248377,0.17295327674718827,0.16597865515752472,1.232012354786562,1.2119178675749807
154,380.2009999999991,5,200,30,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-0.016872576781496784,-0.01373915897155853,2.357089301977622,2.2728753754463393,1.5352815057759348,1.5076058422035712,0.17197458410007466,0.1656800170432304,1.223270020957531,1.209352662233601
155,10.271999999999025,5,100,3,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.006925089845541299,-8.264658586623064e-4,2.301926809941341,2.2439241980677602,1.5172102062474206,1.4979733636042265,0.1706393605064581,0.16507952588409502,1.2052657475492834,1.1971325899371568
156,11.334999999999127,5,200,3,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.007170712942458413,-2.3073163447717704e-4,2.301357460755139,2.2425885195192126,1.517022564352666,1.4975274687027322,0.17065075209081523,0.16506622600041082,1.2045876507092579,1.1961173096375717
157,10.299999999999272,5,100,5,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.006889864794429323,-0.002402970219276046,2.3020084608709004,2.247458833095727,1.5172371142543608,1.4991527050623386,0.17060332856908264,0.16517407466146197,1.206363731432277,1.1991005844401683
158,13.369000000000597,5,200,5,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.00721128528643844,-0.001537547683231999,2.301263414912882,2.245518494149438,1.5169915671858172,1.4985054201268135,0.17058990312107786,0.1651239348841115,1.2057029099588252,1.1981121187424406
159,11.282999999999447,5,100,7,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.005304018552869216,-0.003093439537960263,2.3056844191924375,2.2490069144715426,1.5184480297963567,1.4996689349558263,0.17074012302837976,0.16524156078966945,1.2059977974362452,1.19853365012076
160,17.40600000000086,5,200,7,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.0064235962805992974,-0.0022370730154228635,2.3030892615050136,2.2470868797523487,1.5175932463954278,1.4990286454075348,0.17069070448849663,0.1652093394326274,1.2048951340962843,1.1974344333428462
161,21.513999999999214,5,100,10,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-9.810724071457333e-4,-0.007866887633709352,2.320253128194992,2.25970932498492,1.5232377123072394,1.5032329576565702,0.1711333457252094,0.1655436167363426,1.2105276110353396,1.2022443716176143
162,36.7450000000008,5,200,10,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.0018240941908925778,-0.004626909271771451,2.3137508108649008,2.2524450628020336,1.5211018410563117,1.5008147996345298,0.1709669514660811,0.16533796806922227,1.208268301133356,1.1994080608013618
163,73.58200000000033,5,100,15,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.020629538690347005,-0.017039579142489325,2.3657978608723034,2.280275152468611,1.5381150349932555,1.510057996392394,0.1724000058421229,0.16601610834641384,1.2233479557749731,1.2097196099104324
164,147.3259999999991,5,200,15,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.011536512669665377,-0.010944790984785957,2.344720417301359,2.2666102034532654,1.5312479934032106,1.5055265535530302,0.1717582597487923,0.1656172738861487,1.2181002009278992,1.2052302966138686
165,159.66399999999885,5,100,20,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.038763253858588476,-0.026452086923221207,2.4078314322401697,2.3013786651096013,1.5517188637894976,1.5170295531431157,0.173474901859003,0.16652411929503816,1.236580847013185,1.2170244675665314
166,314.8200000000015,5,200,20,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.023056964443371797,-0.018982689873621617,2.3714245828475473,2.2846317450826685,1.5399430453258807,1.5114998329747404,0.17241209406957156,0.1660333420164681,1.2263711542107143,1.2122743515106185
