mod_num,time_to_create,nfolds,ntrees,max_depth,mtries,min_split_improvement,sample_rate,categorical_encoding,histogram_type,seed,col_sample_rate_per_tree,r_2,r_2_valid,mse,mse_valid,rmse,rmse_valid,rmsle,rmsle_valid,mae,mae_valid
167,245.5650000000005,5,100,30,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.05181075716658934,-0.03352933156612803,2.4380752712097937,2.3172463515183925,1.5614337229641846,1.522250423392417,0.17424647135983345,0.1669008830953716,1.2445736370460356,1.2226720919083232
168,494.6359999999986,5,200,30,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.03169882890017561,-0.02409101654936663,2.391456243377468,2.296084977216678,1.546433394420034,1.5152837942829975,0.17288463540345994,0.16626576886757014,1.2324116702482664,1.2171996187061742
169,8.28900000000067,5,100,3,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
170,10.286000000000058,5,200,3,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
171,8.243000000000393,5,100,5,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
172,10.281999999999243,5,200,5,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
173,8.264999999999418,5,100,7,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
174,10.768000000000029,5,200,7,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
175,8.29700000000048,5,100,10,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
176,9.296000000000276,5,200,10,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
177,8.25799999999981,5,100,15,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
178,9.274999999999636,5,200,15,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
179,8.282999999999447,5,100,20,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
180,10.298000000000684,5,200,20,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
181,8.27599999999984,5,100,30,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
182,10.331000000000131,5,200,30,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
183,9.239999999999782,5,100,3,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.004246903310580419,8.208139741769926e-4,2.308134790148888,2.240230879391654,1.5192546824508681,1.4967400841133554,0.17083618235398898,0.16494050473207011,1.2053447614149628,1.1940716480446156
184,10.279000000000451,5,200,3,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.004443478807016454,8.052742707107541e-4,2.3076791322717263,2.240265720513295,1.5191047140575025,1.496751723070094,0.1708422691152975,0.16496244262639562,1.2051556204322629,1.1939780681856866
185,9.081999999998516,5,100,5,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.005082100378785204,9.543914766624306e-4,2.3061988208647723,2.239931389119994,1.5186174043730607,1.496640033247806,0.17079623380464515,0.16494906266060402,1.2044178837153812,1.193795282211952
186,11.277000000000044,5,200,5,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.005368758973551158,9.129542474426433e-4,2.3055343522553606,2.24002429433835,1.518398614414331,1.4966710708563689,0.17077638030243977,0.16495807058246506,1.204463305822924,1.1938742065455572
187,10.293999999999869,5,100,7,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.005093104283527827,8.860913970325512e-4,2.3061733140444085,2.240084522761679,1.5186090063095268,1.4966911915160317,0.17079338341754963,0.16495465851207775,1.2045555257947251,1.193838012354127
188,12.304000000000087,5,200,7,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.005287033411873199,0.001174237201740591,2.305723790392968,2.239438479350745,1.5184609940307878,1.4964753520692364,0.17077984380821223,0.16493868792377914,1.2045007432973653,1.1937700658830552
189,11.266999999999825,5,100,10,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.003825956237992534,4.926466349379766e-4,2.3091105366329128,2.24096665393265,1.5195757752191605,1.4969858562901155,0.17088804083481074,0.16498554057693837,1.2053504191141837,1.1940161602518844
190,16.342000000000553,5,200,10,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.005160681051221805,0.0011934797370759531,2.306016672514456,2.2393953362164014,1.5185574314178756,1.496460937083358,0.170766670310385,0.16492092711945852,1.2048582772949148,1.1938570532718076
191,22.523999999999432,5,100,15,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,4.2047222234553594e-4,-7.716320653066155e-4,2.3170043771441238,2.243801256798739,1.5221709421560128,1.497932327175944,0.1710579629541166,0.16500674129259893,1.208115486637073,1.195355786214174
192,43.88900000000103,5,200,15,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.0020905247015836625,1.0638554141795264e-4,2.313133230530049,2.2418326788071803,1.52089882323909,1.4972750845476526,0.1709444052720609,0.16495190994766545,1.2072406161109113,1.1953294480918184
193,42.95499999999993,5,100,20,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-5.756505971397097e-4,-0.002905112727257686,2.319313368943958,2.2485846723525573,1.5229292068063958,1.499528149903348,0.17106527341854205,0.16508336608876567,1.2091662608562703,1.197996556308545
194,82.66100000000006,5,200,20,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.0017155121660707984,-0.0010745789657808924,2.3140025017207053,2.2444804853202593,1.5211845718783454,1.4981590320524252,0.17090779989235727,0.1649716387429059,1.2079168238832605,1.1973730022418356
195,61.14400000000023,5,100,30,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-0.0034567906394276093,-0.004778625620927901,2.3259917911241197,2.252785221659466,1.525120254643587,1.5009281200841917,0.17121423670787314,0.16517247877337152,1.211553950725107,1.1999989364892252
196,126.3760000000002,5,200,30,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,7.296668744327661e-6,-0.0020445141150307045,2.317962109410161,2.246655148986943,1.522485503842372,1.498884634982607,0.17095915361311828,0.16500143956924845,1.2096852043908675,1.1986533802122517
197,10.255000000001019,5,100,3,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.005553874279687787,7.808698883130516e-4,2.305105258858912,2.2403204368762903,1.518257309832201,1.4967700013282903,0.17076657300756481,0.16498022249921646,1.2053640613877974,1.1949287258966104
198,11.295000000001892,5,200,3,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.00556046045009051,7.206644676438501e-4,2.305089992254077,2.240455421716223,1.5182522821501296,1.4968150926938915,0.17078018286467284,0.16499820373464916,1.205159392866002,1.194858672176261
199,10.2599999999984,5,100,5,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.0067222267804412095,2.6349322764640526e-4,2.3023970422707714,2.2414804321881543,1.517365164444858,1.4971574507005447,0.1706929987035128,0.16503190917777852,1.2047201082582144,1.1954958522233468
200,12.296000000002095,5,200,5,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.007171070971389248,4.922987708925186e-4,2.3013566308515876,2.240967433868609,1.5170222908222502,1.4969861167922063,0.17066868132740248,0.16502409421529632,1.2042282413197338,1.195201567675475
201,11.317999999999302,5,100,7,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.006337084320406472,3.132109604808697e-5,2.3032897944139736,2.2420009786384956,1.5176593143436288,1.4973312855338645,0.17072368117920034,0.16506436460917365,1.2047707569007569,1.1953905564665268
202,14.343000000000757,5,200,7,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.007156682374697576,2.8173592736535635e-4,2.3013899833168883,2.2414395307564536,1.5170332835231033,1.4971437909420904,0.17066814236100786,0.16504935184792172,1.2040512107466057,1.1952905030322225
203,14.335000000002765,5,100,10,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.004613981490040331,-0.0013828508415256735,2.3072839106291227,2.2451716528154897,1.5189746247482618,1.4983896865687143,0.170836131558762,0.16514509561718418,1.2053085945213051,1.1966612550406068
204,24.477999999999156,5,200,10,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.006249475281453587,-6.160094127383164e-4,2.303492870328486,2.2434523397309176,1.517726217184274,1.4978158564159072,0.1707057280242662,0.16508656433248625,1.204810500977646,1.1966776956015748
205,41.76599999999962,5,100,15,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.009282343723876707,-0.006112707923831229,2.3394953009708686,2.2557763291729254,1.529540879143434,1.5019242088643905,0.17166381331035513,0.16535527145534432,1.2142258666996744,1.201160276645976
206,83.62800000000061,5,200,15,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.003011372965870285,-0.005958834819232539,2.3249593223003693,2.2554313347162247,1.524781729396168,1.5018093536518624,0.1712280876393048,0.1653491506626892,1.211071705660194,1.2014759856428303
207,92.79499999999825,5,100,20,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.025628720753069878,-0.016592646444085313,2.377385860025529,2.2792730975359454,1.5418773816440556,1.509726166407652,0.17263388904848037,0.16592406149395866,1.2255910563284682,1.209261036598374
208,190.43499999999767,5,200,20,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.013934936976427448,-0.014492320052646335,2.3502799145325315,2.2745640162172904,1.5330622670108776,1.5081657787581877,0.1718095212788109,0.16577610525884368,1.2195479095217765,1.2081405062675479
209,163.112000000001,5,100,30,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.037641915950107796,-0.023409681543661076,2.405232194490689,2.294557375620949,1.5508811026286602,1.5147796458960456,0.17334042376864334,0.16626994335215295,1.2339691697556512,1.2150424052183015
210,317.64700000000084,5,200,30,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.022144371436649157,-0.01928925379950197,2.369309211401487,2.2853190832326917,1.5392560577764465,1.5117271854513603,0.17226845711020686,0.1659561292078214,1.2249823164476628,1.2122838633911361
211,8.253000000000611,5,100,3,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
212,10.298000000002503,5,200,3,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
213,8.259000000001834,5,100,5,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
214,10.287000000000262,5,200,5,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
215,8.066999999999098,5,100,7,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
216,10.273000000001048,5,200,7,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
217,8.257999999997992,5,100,10,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
218,10.299000000002707,5,200,10,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
219,8.274000000001251,5,100,15,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
220,10.297999999998865,5,200,15,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
221,8.274999999997817,5,100,20,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
222,10.273000000001048,5,200,20,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
223,8.268000000000029,5,100,30,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,6.280175268713606e-10,-8.083501942479643e-6,2.317979021479516,2.242089326552907,1.5224910579308886,1.4973607870359458,0.17111908988099842,0.16494705497319026,1.2062419309534578,1.192542854409374
224,10.257000000001426,5,200,30,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,1.3918843855265095e-9,-8.083501942479643e-6,2.317979019708889,2.242089326552907,1.5224910573493984,1.4973607870359458,0.1711190966666533,0.16494705497319026,1.2062418504826253,1.192542854409374
225,9.287000000000262,5,100,3,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.0076460163528440095,-2.7969609314038024e-4,2.3002557174203355,2.24269830132194,1.5166593940039192,1.4975641226077567,0.17063623237992692,0.1650944497647504,1.2035821068401062,1.1952251828701697
226,11.318999999999505,5,200,3,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.007834321203186279,-3.127752681146845e-4,2.299819230727325,2.2427724671875615,1.5165154897749396,1.4975888845699816,0.17062457776093928,0.16509870132887935,1.2033342314269686,1.1952563670068894
227,10.258999999998196,5,100,5,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.007480385352447438,-0.0019672050995962476,2.3006396466048025,2.246481816669723,1.516785959390712,1.498826813434335,0.1705945535846233,0.16517672749624956,1.2049687111737206,1.1974533847803877
228,13.350000000002183,5,200,5,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.007607232048519319,-0.0015283247544790601,2.300345618624179,2.245497815686476,1.5166890316159667,1.4984985204151775,0.17059554383681313,0.16515253085104434,1.204553549376324,1.197069636841492
229,12.291999999997643,5,100,7,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.005855635471419873,-0.002435233028432515,2.304405782746541,2.247531168611057,1.518026937424544,1.4991768303342528,0.17073831802528003,0.1652397584708658,1.2045110743339558,1.197099461376628
230,17.417999999997846,5,200,7,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.006374832112279405,-0.002016982942712353,2.30320229582425,2.2465934221383095,1.517630487247884,1.4988640439140268,0.17069612153143462,0.16519751591098936,1.204392573194789,1.1967889415536352
231,21.519000000000233,5,100,10,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,8.608654940769345e-4,-0.005353257296593084,2.3159835547784087,2.2540735867916726,1.5218355873018639,1.501357248222978,0.1710769184851187,0.1653904597891684,1.2081753122717935,1.199424345676338
232,46.138999999999214,5,200,10,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.00334858636715607,-0.004505500810022323,2.310217069979693,2.252172856386174,1.5199398244600648,1.5007241106832974,0.17090529039854696,0.16534325511559905,1.207119192956731,1.1984686861006084
233,96.88200000000143,5,100,15,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-0.014044064960943903,-0.014650079798244287,2.3505328709114557,2.2749177247998515,1.5331447651515024,1.5082830386899706,0.1719962879959593,0.16589133012024923,1.2185365909878583,1.2074097005420092
234,165.42699999999968,5,200,15,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-0.004354500736441169,-0.010253417124167719,2.3280726642976743,2.2650600940300283,1.5258023018391584,1.5050116591010279,0.1712958048292089,0.16557377790281735,1.2129956400647568,1.2049494819883957
235,169.60699999999997,5,100,20,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-0.027938988798901443,-0.022183623312886924,2.382741012893124,2.291808465768816,1.5436129738030593,1.5138720110263006,0.17278725375663492,0.16626441996651242,1.228940919341628,1.2139459535836563
236,343.3159999999989,5,200,20,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-0.01395281264355952,-0.015107916545711753,2.350321349953964,2.2759442273869164,1.533075780890809,1.5086232887592967,0.17181690429312566,0.16576986985608805,1.2212459872490065,1.2098855529120847
237,253.89700000000084,5,100,30,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-0.03709412552228719,-0.029070968013844123,2.4039624277700367,2.307250382986355,1.550471679125432,1.5189635884333617,0.1733030773911613,0.16664975450118122,1.235770725462563,1.2188792861245903
238,516.2849999999999,5,200,30,20,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-0.018906737287816888,-0.019805054820256407,2.361804443360555,2.286475545847683,1.5368163336458118,1.512109634202389,0.17205156021858595,0.1660094998830325,1.2255932139630374,1.2136876420031746
239,9.25,5,100,3,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.007765511177125539,-3.2534763510239095e-4,2.2999787309243014,2.2428006553295354,1.5165680765874974,1.4975982957153549,0.170632367822119,0.16510453894449065,1.2035443276475557,1.195284527994222
240,11.27900000000227,5,200,3,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.007991472185677861,-3.9672961863401746e-4,2.299454958046476,2.242960698819208,1.5163953831525852,1.4976517281461694,0.17061955650409022,0.16511309047010753,1.2033188317044714,1.1954011284791521
241,10.28399999999965,5,100,5,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.007580075112022189,-0.00229201470978202,2.3004085678333066,2.2472100629431027,1.5167097836545087,1.4990697325151698,0.17058865072929608,0.1652073595125362,1.2049431501430148,1.1977183384525198
242,13.337999999999738,5,200,5,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.007692457310107814,-0.0019551314791184105,2.300148068255593,2.2464547467529368,1.5166239046828955,1.4988177830386644,0.1705893335566363,0.1651872772035866,1.2046342018021006,1.1975590674849739
243,12.290000000000873,5,100,7,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.005667632375965792,-0.003048069616501614,2.3048415699780502,2.2489051918771685,1.5181704680232884,1.4996350195554813,0.17075716673818778,0.16529486101311888,1.2047572617284947,1.1976109695940238
244,18.432999999997264,5,200,7,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.006371804448373153,-0.0025595042101871357,2.3032093138856733,2.247809793449003,1.5176327994233894,1.4992697533963002,0.17069084832131814,0.16523422609055674,1.204526554814279,1.1973350068709276
245,24.558000000000902,5,100,10,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-4.080213438126812e-4,-0.006545891767648637,2.3189248078511153,2.256747558194652,1.522801631155915,1.5022475023093405,0.1711388481776398,0.16546177572073478,1.2095953402503217,1.2010393604486418
246,45.866000000001804,5,200,10,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.0026377806115990277,-0.005748929304446815,2.311864702810456,2.254960711606222,1.520481733797041,1.501652660106931,0.17092870751838873,0.16540996628654264,1.208013255173579,1.1997566335000613
247,89.81499999999869,5,100,15,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.0173576146273533,-0.017280470492587297,2.358213609529647,2.2808152480276616,1.5356476189313897,1.510236818524718,0.17219028957373253,0.16607438225049842,1.2204907270772924,1.2093893821276984
248,179.77100000000064,5,200,15,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.007975753605432345,-0.01383352572744645,2.33646665248474,2.273086952432214,1.5285505070113778,1.5076760104320206,0.1715230591072492,0.16580871590652543,1.215314026112655,1.207695198711593
249,188.32800000000134,5,100,20,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.03369485559235086,-0.026190424141851576,2.3960829913791493,2.3007919985226564,1.547928613140525,1.5168361805160953,0.17314063615674066,0.1665208543879444,1.232524394605499,1.2166249792233876
250,371.8770000000004,5,200,20,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.020524455856704815,-0.02042529428609119,2.36555428106825,2.28786616689285,1.5380358516849502,1.5125693924223278,0.17224062674306895,0.1661117232788111,1.2249855786468056,1.2137769159533096
251,288.7440000000024,5,100,30,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.04470984837446701,-0.03397218974785843,2.421615513585878,2.3182392710945594,1.5561540777139897,1.5225765238878994,0.17381208463691541,0.16694832779618854,1.2398814246657361,1.2224820510483383
252,566.385000000002,5,200,30,20,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.02848201289562824,-0.025598581554740818,2.3839997313582852,2.299465045301525,1.544020638255294,1.5163987092125621,0.17268441658991499,0.16634859583383965,1.2305894643854938,1.217887223412959
